date,temp_avg,temp_min,temp_max,precipitation,wdir,pressure,season
2016-09-18,23.4,21.1,25.6,0.0,200.0,1017.9,Fall
2016-09-19,21.7,20.0,22.8,0.0,108.6,1017.4,Fall
2016-09-20,21.8,18.9,25.0,0.0,108.4,1019.1,Fall
2016-09-21,21.2,16.7,28.9,0.0,129.2,1020.8,Fall
2016-09-22,20.2,13.9,26.7,0.0,111.8,1020.9,Fall
2016-09-23,19.5,12.2,26.1,0.0,183.0,1016.0,Fall
2016-09-24,16.1,10.6,21.1,3.6,194.0,1019.1,Fall
2016-09-25,13.9,7.8,20.6,0.0,172.2,1021.1,Fall
2016-09-26,14.2,6.1,20.6,0.0,116.0,1021.2,Fall
2016-09-27,19.6,15.0,21.1,9.1,63.6,1013.3,Fall
2016-09-28,16.0,13.9,20.0,0.0,45.4,1020.3,Fall
2016-09-29,15.7,13.3,20.0,0.0,40.0,1028.3,Fall
2016-09-30,14.5,12.8,17.2,4.76,33.0,1027.0,Fall
2016-10-01,12.8,11.1,14.4,0.0,11.0,1022.8,Fall
2016-10-02,14.3,11.7,16.7,0.0,185.0,1012.0800000000002,Fall
2016-10-03,16.7,13.3,20.0,0.0,130.0,1016.6,Fall
2016-10-04,16.7,12.8,20.6,0.0,37.0,1025.2,Fall
2016-10-05,13.0,7.2,18.3,0.0,167.4,1026.9,Fall
2016-10-06,14.6,9.4,19.4,0.0,107.2,1026.1,Fall
2016-10-07,14.4,7.2,21.7,0.0,241.6,1021.9200000000001,Fall
2016-10-08,15.2,8.9,20.0,3.44,260.4,1019.4,Fall
2016-10-09,13.6,11.1,18.3,0.8800000000000001,354.0,1015.2,Fall
2016-10-10,11.1,5.6,16.1,0.0,338.0,1022.0,Fall
2016-10-11,9.2,3.3,16.7,0.0,186.8,1030.5,Fall
2016-10-12,12.3,5.0,17.8,0.0,174.0,1027.2,Fall
2016-10-13,16.2,12.8,18.9,0.0,101.4,1019.0,Fall
2016-10-14,10.9,6.7,16.7,0.0,218.8,1025.8,Fall
2016-10-15,10.3,3.9,16.1,0.0,46.0,1029.2,Fall
2016-10-16,14.7,6.1,18.9,0.0,131.4,1021.1,Fall
2016-10-17,18.8,16.1,23.3,0.0,199.4,1013.3,Fall
2016-10-18,19.0,13.3,24.4,0.0,94.0,1020.3400000000001,Fall
2016-10-19,21.4,16.1,27.2,0.0,266.4,1014.2,Fall
2016-10-20,15.9,12.2,19.4,0.0,68.0,1020.2,Fall
2016-10-21,20.0,16.7,23.3,0.0,128.0,1006.2,Fall
2016-10-22,11.9,8.3,18.9,6.7,202.8,995.5,Fall
2016-10-23,12.1,8.3,16.7,0.0,273.0,1006.9,Fall
2016-10-24,12.2,8.3,15.6,3.1,133.4,1012.2,Fall
2016-10-25,8.1,5.6,10.6,0.0,166.2,1021.9,Fall
2016-10-26,5.7,1.7,10.0,0.0,338.0,1028.7,Fall
2016-10-27,3.9,1.7,11.7,3.7,32.0,1028.7,Fall
2016-10-28,7.7,6.1,10.0,0.3,325.0,1017.2,Fall
2016-10-29,9.3,2.8,15.0,0.0,286.4,1017.5,Fall
2016-10-30,16.0,12.2,21.1,21.0,149.8,1011.1,Fall
2016-10-31,8.5,3.9,11.7,0.0,340.0,1020.2,Fall
2016-11-01,7.1,-0.6,13.9,0.0,160.6,1027.7,Fall
2016-11-02,14.2,11.7,17.2,0.0,131.4,1022.9,Fall
2016-11-03,14.4,10.0,21.7,0.0,268.4,1013.6,Fall
2016-11-04,11.2,2.8,15.0,0.0,285.6,1018.7,Fall
2016-11-05,8.0,-0.6,15.0,0.0,226.6,1021.6,Fall
2016-11-06,9.7,5.0,12.2,0.0,336.0,1022.6,Fall
2016-11-07,4.8,0.6,10.6,0.0,203.8,1029.5,Fall
2016-11-08,6.3,0.6,14.4,0.0,265.6,1019.5,Fall
2016-11-09,9.1,2.2,14.4,0.0,181.2,1010.5,Fall
2016-11-10,9.1,3.3,12.2,0.0,211.8,1012.5,Fall
2016-11-11,10.2,4.4,15.6,0.0,300.0,1007.7,Fall
2016-11-12,5.5,1.7,8.9,0.0,187.6,1023.0,Fall
2016-11-13,8.1,2.2,13.9,0.0,256.4,1018.1,Fall
2016-11-14,7.9,-1.7,13.9,0.0,261.2,1016.4,Fall
2016-11-15,8.8,7.2,10.0,2.1,2.0,1009.9,Fall
2016-11-16,9.8,4.4,13.9,0.0,186.6,1007.2,Fall
2016-11-17,10.0,3.3,15.0,0.0,332.0,1014.6,Fall
2016-11-18,7.3,0.6,13.9,0.0,214.4,1018.2,Fall
2016-11-19,9.1,3.9,13.3,0.0,191.4,1012.0,Fall
2016-11-20,4.6,2.2,11.1,3.7,279.0,998.0,Fall
2016-11-21,2.4,1.1,3.9,0.0,280.0,1002.9,Fall
2016-11-22,3.0,1.7,6.1,0.0,310.0,1015.0,Fall
2016-11-23,2.4,0.0,5.6,0.0,323.0,1024.0,Fall
2016-11-24,4.2,1.1,8.3,0.0,26.0,1025.2,Fall
2016-11-25,7.0,4.4,11.1,3.5,109.4,1023.0,Fall
2016-11-26,6.4,3.9,10.6,0.0,105.6,1018.3,Fall
2016-11-27,5.5,0.0,9.4,0.0,312.0,1017.9,Fall
2016-11-28,4.0,-2.8,8.9,0.0,197.8,1021.3,Fall
2016-11-29,10.4,2.8,13.9,27.9,191.6,1016.1,Fall
2016-11-30,10.7,8.9,12.8,6.94,126.8,1011.4,Fall
2016-12-01,10.1,6.1,12.8,1.8,163.8,1002.5,Winter
2016-12-02,7.0,3.9,10.0,0.0,272.0,1010.2,Winter
2016-12-03,5.8,3.9,7.2,0.0,315.0,1015.0,Winter
2016-12-04,2.4,-0.6,5.6,0.0,257.6,1022.1,Winter
2016-12-05,3.7,0.6,8.3,1.1,180.8,1016.7,Winter
2016-12-06,3.5,-3.3,7.2,3.6,231.6,1017.9,Winter
2016-12-07,4.3,2.2,6.1,4.0200000000000005,186.4,1012.78,Winter
2016-12-08,3.1,-0.6,6.1,0.0,195.8,1013.3,Winter
2016-12-09,1.1,-2.2,3.3,0.0,302.0,1018.1,Winter
2016-12-10,-2.7,-6.7,0.6,0.0,136.8,1027.7,Winter
2016-12-11,-2.9,-8.9,1.7,0.0,170.2,1031.4,Winter
2016-12-12,5.2,0.0,7.8,0.0,234.0,1012.2,Winter
2016-12-13,3.7,1.7,5.6,0.0,160.8,1018.8,Winter
2016-12-14,2.9,0.0,5.0,0.0,299.2,1014.1,Winter
2016-12-15,-3.3,-6.1,1.1,0.0,280.0,1011.6,Winter
2016-12-16,-6.1,-10.6,-2.8,0.0,248.6,1027.2,Winter
2016-12-17,-0.2,-3.3,3.9,10.7,143.0,1018.0,Winter
2016-12-18,5.8,0.0,11.7,3.8200000000000003,220.2,1014.7,Winter
2016-12-19,-4.2,-6.7,-0.6,0.0,358.0,1037.8,Winter
2016-12-20,-4.6,-10.0,0.6,0.0,305.0,1031.7,Winter
2016-12-21,0.1,-4.4,2.8,0.0,183.6,1020.8,Winter
2016-12-22,2.9,-2.2,7.8,0.0,229.0,1017.0,Winter
2016-12-23,3.8,0.6,7.2,0.0,79.2,1027.4,Winter
2016-12-24,4.0,1.7,5.6,11.5,14.8,1022.3,Winter
2016-12-25,3.3,-1.1,9.4,0.0,77.2,1031.0,Winter
2016-12-26,0.9,-6.1,6.7,0.0,66.4,1035.9,Winter
2016-12-27,8.7,1.7,13.9,0.0,252.0,1010.9,Winter
2016-12-28,2.2,-3.3,3.9,0.0,250.8,1017.9,Winter
2016-12-29,1.9,-3.9,6.1,13.3,272.2,1008.7,Winter
2016-12-30,2.6,0.6,4.4,0.0,261.0,1003.2,Winter
2016-12-31,2.6,-0.6,6.7,0.0,233.0,1016.9,Winter
2017-01-01,4.0,-3.9,7.8,0.72,145.2,1020.4,Winter
2017-01-02,-0.5,-4.4,1.7,0.0,103.4,1031.2,Winter
2017-01-03,4.6,1.7,6.7,0.1,28.0,1013.1,Winter
2017-01-04,6.0,2.8,8.9,0.0,255.0,1017.6,Winter
2017-01-05,-0.6,-2.2,2.2,0.0,191.0,1011.6,Winter
2017-01-06,-2.2,-5.0,-0.6,0.0,183.8,1017.9,Winter
2017-01-07,-6.4,-6.7,-5.0,1.8800000000000001,358.0,1022.8,Winter
2017-01-08,-7.1,-9.4,-5.0,0.0,307.0,1024.9,Winter
2017-01-09,-7.7,-13.9,-3.9,0.0,329.8,1038.3,Winter
2017-01-10,-4.1,-13.3,5.0,0.0,227.6,1034.2,Winter
2017-01-11,5.7,3.3,7.8,3.6,31.8,1024.5,Winter
2017-01-12,8.2,5.6,10.6,6.0,95.6,1017.9,Winter
2017-01-13,6.0,-1.7,12.2,0.0,320.0,1028.2,Winter
2017-01-14,-2.8,-4.4,-1.7,0.0,88.4,1035.7,Winter
2017-01-15,-1.6,-7.8,3.9,0.0,138.6,1026.7,Winter
2017-01-16,-1.1,-7.2,3.3,0.0,66.4,1029.1,Winter
2017-01-17,3.0,1.7,4.4,2.3,187.2,1021.7,Winter
2017-01-18,3.2,2.2,4.4,0.0,12.0,1014.2,Winter
2017-01-19,4.5,-0.6,8.3,0.0,248.4,1023.26,Winter
2017-01-20,4.4,3.3,5.6,0.0,323.8,1015.3,Winter
2017-01-21,5.0,3.3,7.2,0.0,233.8,1010.6,Winter
2017-01-22,6.5,4.4,10.0,0.0,214.6,1007.9,Winter
2017-01-23,4.3,1.7,6.7,8.6,53.0,1009.3,Winter
2017-01-24,3.2,2.2,3.9,3.7,6.0,993.1,Winter
2017-01-25,4.1,1.7,7.8,0.0,298.0,1001.3,Winter
2017-01-26,5.9,3.9,9.4,0.0,188.8,996.2,Winter
2017-01-27,4.6,2.8,5.6,0.0,267.0,1000.9,Winter
2017-01-28,2.5,1.1,3.9,0.0,256.0,1003.5,Winter
2017-01-29,2.4,-2.8,5.6,0.0,303.2,1005.5,Winter
2017-01-30,-1.7,-5.0,2.2,0.0,139.2,1008.5,Winter
2017-01-31,-3.9,-7.8,-1.7,0.0,243.8,1016.8,Winter
2017-02-01,1.6,-5.6,5.6,0.0,289.6,1012.7,Winter
2017-02-02,1.5,-3.3,5.0,0.0,250.8,1017.7,Winter
2017-02-03,-1.8,-4.4,0.0,0.0,246.8,1021.0,Winter
2017-02-04,-2.5,-6.1,0.6,0.0,275.0,1025.1,Winter
2017-02-05,1.9,-1.1,3.9,0.0,226.0,1015.6,Winter
2017-02-06,2.6,-2.2,6.1,0.0,273.0,1017.2,Winter
2017-02-07,1.1,-1.1,2.2,0.0,18.0,1012.5,Winter
2017-02-08,5.6,1.1,15.0,0.0,349.0,1003.4,Winter
2017-02-09,-2.3,-8.3,3.3,0.2,349.0,1003.2,Winter
2017-02-10,-4.7,-8.9,-1.1,0.0,269.8,1020.6,Winter
2017-02-11,0.4,-3.3,4.4,0.0,272.2,1016.0,Winter
2017-02-12,-2.0,-3.9,0.0,0.0,12.0,1023.46,Winter
2017-02-13,0.2,-2.2,1.7,0.5,183.2,1005.3,Winter
2017-02-14,-1.9,-7.2,1.7,0.0,239.6,1011.7,Winter
2017-02-15,0.5,-5.0,6.1,0.5,195.8,997.7,Winter
2017-02-16,0.5,-2.2,2.2,0.0,77.6,999.6,Winter
2017-02-17,-0.1,-3.9,3.9,0.0,295.0,1008.8,Winter
2017-02-18,2.4,-5.6,8.3,0.0,287.6,1007.8,Winter
2017-02-19,8.7,1.1,14.4,0.0,232.0,1008.1,Winter
2017-02-20,6.2,0.6,9.4,0.0,330.0,1021.1,Winter
2017-02-21,1.6,-2.8,5.6,0.0,142.8,1026.2,Winter
2017-02-22,5.2,2.2,8.9,0.0,299.4,1015.6,Winter
2017-02-23,5.7,0.6,11.1,0.0,209.2,1011.6,Winter
2017-02-24,9.7,3.3,16.7,0.0,242.2,1013.1,Winter
2017-02-25,11.1,7.2,15.0,4.1,152.8,1005.9,Winter
2017-02-26,3.8,1.7,6.1,0.0,301.0,1013.5,Winter
2017-02-27,4.5,1.1,8.3,0.0,138.8,1028.0,Winter
2017-02-28,7.4,3.3,12.2,0.0,138.4,1025.8,Winter
2017-03-01,9.5,8.3,12.2,6.1,136.8,1004.1,Spring
2017-03-02,7.1,1.1,15.0,0.0,284.0,1004.4,Spring
2017-03-03,-0.3,-4.4,2.2,0.0,304.0,1022.2,Spring
2017-03-04,-6.0,-9.4,-2.8,0.0,325.0,1031.4,Spring
2017-03-05,-5.8,-11.7,0.0,0.0,327.0,1034.2,Spring
2017-03-06,-1.8,-8.3,3.3,0.0,161.0,1032.5,Spring
2017-03-07,5.7,2.8,8.3,0.72,79.2,1025.2,Spring
2017-03-08,8.8,5.6,12.8,0.22000000000000003,71.4,1013.2,Spring
2017-03-09,10.5,7.2,12.8,0.0,280.0,1013.0,Spring
2017-03-10,0.5,-3.9,6.1,2.66,349.0,1011.6,Spring
2017-03-11,-6.4,-10.0,-3.3,0.0,310.0,1019.3,Spring
2017-03-12,-6.1,-10.0,-2.2,0.0,316.0,1025.2,Spring
2017-03-13,-4.4,-8.3,-1.1,0.0,268.0,1030.4,Spring
2017-03-14,-1.0,-2.8,2.2,0.1,20.0,1003.9,Spring
2017-03-15,-4.7,-7.2,-2.8,0.0,286.0,1000.7,Spring
2017-03-16,-1.2,-4.4,2.8,0.0,283.0,1012.2,Spring
2017-03-17,1.0,-3.9,6.7,0.0,146.2,1021.4,Spring
2017-03-18,-0.2,-6.7,3.9,0.9199999999999999,156.2,1023.4,Spring
2017-03-19,2.0,-1.7,5.6,0.0,13.0,1021.2,Spring
2017-03-20,4.7,-2.8,10.6,0.0,322.0,1017.4,Spring
2017-03-21,6.4,1.1,9.4,0.0,257.0,1011.9,Spring
2017-03-22,0.4,-5.0,6.7,0.0,289.4,1017.8,Spring
2017-03-23,-2.0,-6.1,3.9,0.0,66.4,1033.0,Spring
2017-03-24,2.4,-4.4,6.7,0.0,23.8,1027.6,Spring
2017-03-25,6.0,2.2,11.7,0.0,101.2,1022.8,Spring
2017-03-26,3.0,0.0,5.0,0.0,57.0,1030.9,Spring
2017-03-27,4.4,2.2,7.2,2.3,33.0,1019.7,Spring
2017-03-28,5.1,3.9,6.7,0.1,211.8,1014.6,Spring
2017-03-29,8.1,5.6,12.2,0.0,350.0,1017.1,Spring
2017-03-30,4.8,0.6,8.9,0.0,295.0,1022.4,Spring
2017-03-31,3.2,2.2,5.0,0.0,102.0,1017.9,Spring
2017-04-01,3.8,2.2,6.1,0.0,8.0,1009.0,Spring
2017-04-02,9.2,3.3,15.6,0.0,218.8,1017.4,Spring
2017-04-03,7.9,0.6,13.3,0.0,214.4,1018.0,Spring
2017-04-04,7.6,6.1,8.3,3.3600000000000003,61.0,1006.0,Spring
2017-04-05,7.3,5.0,11.7,0.0,49.0,1012.5,Spring
2017-04-06,6.4,3.9,11.1,0.38,100.0,1015.5600000000001,Spring
2017-04-07,7.2,4.4,9.4,3.8,235.0,994.0,Spring
2017-04-08,7.1,4.4,11.1,0.0,305.0,1007.3,Spring
2017-04-09,7.3,-1.1,15.0,0.0,267.6,1019.6,Spring
2017-04-10,10.5,2.8,17.8,0.0,212.0,1021.4,Spring
2017-04-11,13.2,5.6,21.1,0.0,131.4,1019.9,Spring
2017-04-12,12.5,7.8,20.0,0.0,127.2,1020.3,Spring
2017-04-13,11.4,6.7,15.6,0.0,327.0,1026.1,Spring
2017-04-14,10.5,5.6,15.0,0.0,257.0,1028.3,Spring
2017-04-15,9.2,2.2,14.4,0.0,122.6,1026.4,Spring
2017-04-16,15.6,8.3,23.3,0.8,220.4,1012.4,Spring
2017-04-17,18.2,12.8,22.8,0.0,88.6,1013.0,Spring
2017-04-18,11.0,7.2,15.0,0.0,43.0,1027.6,Spring
2017-04-19,7.5,5.6,10.0,3.8,133.0,1031.8,Spring
2017-04-20,10.5,7.8,14.4,3.6400000000000006,181.6,1019.7,Spring
2017-04-21,9.6,8.9,10.6,7.7,149.8,1015.1,Spring
2017-04-22,9.6,8.3,11.7,0.5,39.4,1016.26,Spring
2017-04-23,10.0,5.6,14.4,0.0,280.0,1018.4,Spring
2017-04-24,9.4,3.3,15.0,0.0,311.4,1021.3,Spring
2017-04-25,11.9,10.6,13.9,17.5,50.0,1018.7,Spring
2017-04-26,12.5,10.0,17.2,15.5,126.0,1009.1,Spring
2017-04-27,14.4,12.8,17.8,0.0,236.6,1012.2,Spring
2017-04-28,15.8,12.2,22.2,0.3,209.0,1014.5,Spring
2017-04-29,19.0,13.3,26.7,0.0,197.4,1015.3,Spring
2017-04-30,12.9,8.9,18.9,0.0,61.0,1023.1,Spring
2017-05-01,12.3,7.8,17.2,0.0,306.8,1014.3,Spring
2017-05-02,17.3,14.4,21.1,0.0,225.0,1002.6,Spring
2017-05-03,14.8,10.6,17.2,0.0,295.0,1011.9,Spring
2017-05-04,10.0,2.2,15.0,0.0,262.8,1023.9,Spring
2017-05-05,11.1,8.9,13.9,4.340000000000001,92.0,1011.7,Spring
2017-05-06,14.3,11.7,16.7,12.08,142.0,998.1,Spring
2017-05-07,11.6,8.9,13.3,3.88,225.0,1002.8,Spring
2017-05-08,8.9,4.4,12.2,0.0,184.4,1010.3,Spring
2017-05-09,9.0,4.4,12.2,0.0,211.0,1014.8,Spring
2017-05-10,9.9,3.3,13.9,0.0,218.8,1016.4,Spring
2017-05-11,10.6,5.6,15.6,0.0,221.6,1016.0,Spring
2017-05-12,11.5,8.3,14.4,0.0,197.0,1017.6,Spring
2017-05-13,9.4,7.2,10.6,14.5,82.0,1013.6,Spring
2017-05-14,11.8,5.6,18.9,8.879999999999999,337.0,1002.9,Spring
2017-05-15,15.1,10.6,19.4,0.0,315.0,1004.0,Spring
2017-05-16,17.4,12.2,21.7,0.0,197.6,1013.7,Spring
2017-05-17,18.8,10.0,26.7,0.0,207.6,1014.2,Spring
2017-05-18,23.5,17.2,29.4,0.0,210.0,1011.7,Spring
2017-05-19,23.8,19.4,27.8,0.0,228.0,1011.1,Spring
2017-05-20,15.1,11.7,18.9,0.0,72.0,1023.9,Spring
2017-05-21,13.9,7.2,18.9,0.0,114.2,1027.4,Spring
2017-05-22,12.6,10.6,13.9,15.7,45.8,1019.8,Spring
2017-05-23,15.5,11.7,20.0,0.0,245.2,1012.4,Spring
2017-05-24,15.4,13.3,18.9,1.1,87.0,1008.3,Spring
2017-05-25,13.9,12.8,15.6,12.7,61.0,1005.2,Spring
2017-05-26,14.8,10.6,20.0,16.9,190.2,1014.4,Spring
2017-05-27,15.9,12.8,18.9,0.0,177.6,1011.2,Spring
2017-05-28,15.8,13.3,18.9,0.0,189.6,1014.3,Spring
2017-05-29,13.2,11.7,14.4,6.9,127.0,1010.4,Spring
2017-05-30,13.1,11.7,15.0,0.0,80.2,1021.1,Spring
2017-05-31,15.2,12.8,18.3,0.8,121.8,1016.6,Spring
2017-06-01,18.2,13.9,24.4,12.1,65.6,1012.9,Summer
2017-06-02,16.6,10.0,21.1,0.0,234.4,1013.7,Summer
2017-06-03,15.6,7.8,21.7,0.0,214.6,1013.7,Summer
2017-06-04,15.0,10.6,18.9,4.4,202.4,1014.8,Summer
2017-06-05,15.2,13.3,17.2,2.9,48.0,1008.6,Summer
2017-06-06,12.1,10.6,13.3,0.6,23.0,1008.7,Summer
2017-06-07,14.5,10.6,20.0,0.0,354.0,1014.6,Summer
2017-06-08,14.0,8.3,19.4,0.0,263.6,1015.2,Summer
2017-06-09,17.3,8.3,25.6,0.0,285.8,1007.3,Summer
2017-06-10,19.8,12.2,26.7,0.0,248.2,1014.2,Summer
2017-06-11,22.5,16.1,29.4,0.0,239.8,1016.3,Summer
2017-06-12,24.3,17.2,30.0,0.0,234.6,1014.7,Summer
2017-06-13,25.3,18.3,30.6,0.0,251.0,1011.7,Summer
2017-06-14,24.2,18.9,27.2,0.0,56.0,1014.5,Summer
2017-06-15,18.3,13.3,22.8,0.0,111.0,1018.2,Summer
2017-06-16,17.3,16.7,18.9,2.4,89.0,1010.3399999999999,Summer
2017-06-17,19.3,17.2,21.1,0.6,130.8,1013.9,Summer
2017-06-18,22.1,19.4,26.1,0.0,161.0,1011.9,Summer
2017-06-19,22.7,20.6,26.0,2.1,187.0,1014.76,Summer
2017-06-20,23.1,18.9,27.0,0.6,198.4,1014.9799999999999,Summer
2017-06-21,22.4,17.2,27.0,0.0,167.0,1016.74,Summer
2017-06-22,21.2,16.0,26.1,0.0,123.6,1016.9399999999999,Summer
2017-06-23,23.3,19.4,27.0,0.0,198.4,1014.1600000000001,Summer
2017-06-24,24.1,20.6,29.4,2.04,239.0,1013.3399999999999,Summer
2017-06-25,21.7,16.7,25.6,0.48,133.0,1015.2,Summer
2017-06-26,20.4,13.9,24.0,0.0,124.6,1018.6600000000001,Summer
2017-06-27,19.0,15.0,22.8,0.42000000000000004,105.6,1015.0,Summer
2017-06-28,19.3,12.2,24.4,0.0,128.2,1018.1,Summer
2017-06-29,21.4,18.9,24.4,0.0,111.0,1019.5,Summer
2017-06-30,22.9,20.6,27.2,1.56,153.6,1015.5,Summer
2017-07-01,23.0,21.1,26.1,0.68,156.4,1013.9,Summer
2017-07-02,24.8,21.7,29.4,2.0,213.6,1013.6,Summer
2017-07-03,25.2,18.3,30.0,0.6799999999999999,225.4,1014.3,Summer
2017-07-04,23.2,18.9,27.2,0.0,254.8,1017.6,Summer
2017-07-05,23.0,17.8,27.8,0.0,95.0,1022.1,Summer
2017-07-06,20.6,17.2,23.9,0.8,94.8,1020.1,Summer
2017-07-07,20.4,18.9,23.9,0.9199999999999999,139.0,1009.6,Summer
2017-07-08,23.3,20.0,28.3,0.3,165.0,1007.3,Summer
2017-07-09,22.8,18.3,27.2,0.0,188.4,1014.6,Summer
2017-07-10,23.4,16.7,27.8,0.0,263.8,1017.3,Summer
2017-07-11,24.8,22.2,28.3,3.9,169.6,1013.9,Summer
2017-07-12,25.5,21.7,30.0,0.0,227.6,1012.3400000000001,Summer
2017-07-13,24.8,18.3,30.6,3.1,298.8,1015.2,Summer
2017-07-14,17.2,15.6,18.3,1.54,64.0,1018.3,Summer
2017-07-15,21.1,17.8,25.6,0.0,204.2,1013.3,Summer
2017-07-16,23.9,20.0,27.2,0.0,162.2,1014.0,Summer
2017-07-17,23.6,18.3,27.8,0.0,254.6,1017.5,Summer
2017-07-18,25.3,22.2,29.4,0.0,174.4,1018.6,Summer
2017-07-19,26.4,21.7,32.2,0.0,260.8,1016.2,Summer
2017-07-20,26.9,20.0,31.7,0.0,244.6,1013.3,Summer
2017-07-21,26.8,23.3,31.1,0.0,158.4,1011.3,Summer
2017-07-22,25.7,21.1,28.9,0.0,181.8,1010.5,Summer
2017-07-23,23.7,21.1,27.2,0.0,79.0,1009.5,Summer
2017-07-24,17.5,15.0,20.6,7.9,37.0,1010.22,Summer
2017-07-25,17.8,15.6,21.1,0.0,34.0,1019.0,Summer
2017-07-26,19.9,13.9,24.4,0.0,127.6,1022.8,Summer
2017-07-27,21.4,18.9,23.3,0.0,108.2,1016.0,Summer
2017-07-28,23.8,18.9,27.8,0.0,209.4,1010.5,Summer
2017-07-29,20.9,16.7,24.4,0.0,20.0,1009.7,Summer
2017-07-30,20.6,13.3,27.2,0.0,343.0,1015.0,Summer
2017-07-31,21.8,14.4,27.8,0.0,180.2,1017.4,Summer
